id,status,startDate,registrationDate,dob,gender,city,region,numberOfChildren,isMarried,hasDisability
33536,مفعل,2022-10-30 00:00:00,2022-09-28 14:05:40,1988-05-11 00:00:00,1,جدة,مكة المكرمة,3,0,0
33537,مفعل,2022-10-18 00:00:00,2022-01-19 13:13:59,1989-04-12 00:00:00,1,حفر الباطن,المنطقة الشرقية,2,0,0
33538,مفعل,2022-10-30 00:00:00,2022-08-17 09:25:02,1989-05-18 00:00:00,1,الدوادمي,حائل,3,1,1
33539,مفعل,2022-10-25 00:00:00,2022-09-07 10:31:22,1995-10-04 00:00:00,1,بريدة,القصيم,2,0,0
33540,مفعل,2022-10-04 00:00:00,2022-01-27 13:56:01,1985-05-18 00:00:00,1,بريدة,القصيم,2,0,0
33541,مفعل,2022-10-13 00:00:00,2022-10-05 11:06:42,1986-09-11 00:00:00,1,الدوادمي,حائل,2,1,0
33542,مفعل,2022-10-10 00:00:00,2022-08-28 19:46:00,1989-08-05 00:00:00,1,حفرة نساح,الرياض,3,0,0
33543,مفعل,2022-10-16 00:00:00,2022-10-04 00:31:15,1993-11-07 00:00:00,1,الدوادمي,حائل,2,1,0
33544,مفعل,2022-10-03 00:00:00,2022-10-02 01:19:12,1983-04-14 00:00:00,1,مكة المكرمة,مكة المكرمة,3,0,0
33545,مفعل,2022-10-10 00:00:00,2022-10-06 11:42:29,1997-10-22 00:00:00,1,الجبيل,المنطقة الشرقية,2,1,0
33546,مفعل,2022-10-10 00:00:00,2022-03-01 09:04:57,1995-11-25 00:00:00,1,الدمام,المنطقة الشرقية,3,0,0
33547,مفعل,2022-10-30 00:00:00,2022-08-21 11:21:12,1992-07-08 00:00:00,1,الخبراء,القصيم,3,1,0
33548,مفعل,2022-10-18 00:00:00,2022-05-07 15:40:37,1990-10-15 00:00:00,1,الدوادمي,حائل,2,0,0
33549,مفعل,2022-10-09 00:00:00,2022-05-05 09:38:26,1988-05-23 00:00:00,1,ينبع الصناعية,المدينة المنورة,2,0,0
33550,مفعل,2022-10-24 00:00:00,2022-10-20 08:35:10,1993-07-31 00:00:00,1,الدمام,المنطقة الشرقية,3,0,0
33551,مفعل,2022-10-31 00:00:00,2022-08-18 10:58:29,1997-06-06 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
33552,مفعل,2022-10-04 00:00:00,2022-05-26 12:36:20,1991-05-29 00:00:00,1,الدوادمي,حائل,2,1,0
33553,مفعل,2022-10-02 00:00:00,2022-08-15 13:47:09,1990-05-11 00:00:00,1,الجبيل,المنطقة الشرقية,2,1,0
33554,مفعل,2022-10-02 00:00:00,2022-08-22 18:34:17,1992-08-19 00:00:00,1,ثول,مكة المكرمة,2,1,0
33555,مفعل,2022-10-02 00:00:00,2022-08-25 15:58:14,1992-09-18 00:00:00,1,جدة,مكة المكرمة,2,1,0
33556,مفعل,2022-10-30 00:00:00,2022-07-30 19:58:24,1986-07-02 00:00:00,1,الرياض,الرياض,2,0,0
33557,مفعل,2022-10-02 00:00:00,2022-08-16 22:47:13,1988-08-22 00:00:00,1,ثول,مكة المكرمة,2,0,0
33558,مفعل,2022-10-09 00:00:00,2022-09-04 14:53:06,1989-06-06 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
33559,مفعل,2022-10-03 00:00:00,2022-08-24 09:19:32,1994-06-01 00:00:00,1,جدة,مكة المكرمة,2,0,0
33560,مفعل,2022-10-04 00:00:00,2022-08-25 21:07:01,1996-04-21 00:00:00,1,حفرة نساح,الرياض,2,0,0
33561,مفعل,2022-10-02 00:00:00,2022-09-19 16:27:32,1992-04-30 00:00:00,1,ثول,مكة المكرمة,1,0,0
33562,مفعل,2022-10-10 00:00:00,2022-08-29 23:26:03,1983-11-02 00:00:00,1,العاذرية (الأحساء),المنطقة الشرقية,2,0,0
33563,مفعل,2022-10-11 00:00:00,2022-09-04 14:53:37,1987-03-01 00:00:00,1,شط إبن جازعة,عسير,2,0,0
33564,مفعل,2022-10-04 00:00:00,2022-05-15 20:22:58,1977-06-17 00:00:00,1,بدر الجنوب,نجران,2,0,0
33565,مفعل,2022-10-30 00:00:00,2022-02-13 14:57:24,1982-10-12 00:00:00,1,ثول,مكة المكرمة,3,1,0
33566,مفعل,2022-10-30 00:00:00,2022-02-11 13:00:52,1988-03-31 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
33567,مفعل,2022-10-12 00:00:00,2022-02-21 21:17:38,1998-11-28 00:00:00,1,جدة,مكة المكرمة,2,0,0
33568,مفعل,2022-10-16 00:00:00,2022-06-18 11:09:11,1996-01-12 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
33569,مفعل,2022-10-10 00:00:00,2022-09-27 20:19:56,1992-05-22 00:00:00,1,ثول,مكة المكرمة,1,0,0
33570,مفعل,2022-10-11 00:00:00,2022-03-20 21:05:31,1989-08-24 00:00:00,1,الشنان,حائل,3,1,0
33571,مفعل,2022-10-30 00:00:00,2022-10-23 08:56:06,1984-09-13 00:00:00,1,رجال المع,عسير,2,0,0
33572,مفعل,2022-10-30 00:00:00,2022-06-08 21:01:25,1979-06-13 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
33573,مفعل,2022-10-09 00:00:00,2022-09-27 16:38:09,1992-05-04 00:00:00,1,جدة,مكة المكرمة,1,0,0
33574,مفعل,2022-10-24 00:00:00,2022-08-29 23:19:48,1986-06-10 00:00:00,1,ثول,مكة المكرمة,3,1,0
33575,مفعل,2022-10-18 00:00:00,2022-08-21 23:37:48,1983-09-27 00:00:00,1,القطيف,المنطقة الشرقية,3,1,0
33576,مفعل,2022-10-05 00:00:00,2022-05-31 20:49:43,1991-03-04 00:00:00,1,ثول,مكة المكرمة,3,1,0
33577,مفعل,2022-10-11 00:00:00,2022-06-01 16:45:49,1997-03-02 00:00:00,1,حائل,حائل,2,0,0
33578,مفعل,2022-10-04 00:00:00,2022-08-18 11:29:53,1988-05-02 00:00:00,1,الدوادمي,حائل,3,0,0
33579,مفعل,2022-10-03 00:00:00,2022-08-26 12:42:14,1986-09-24 00:00:00,1,بقيق,المنطقة الشرقية,3,0,0
33580,مفعل,2022-10-26 00:00:00,2022-09-14 15:27:09,1987-10-18 00:00:00,1,الرياض,الرياض,3,0,0
33581,مفعل,2022-10-21 00:00:00,2022-07-30 04:58:16,1986-03-25 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
33582,مفعل,2022-10-13 00:00:00,2022-09-13 01:30:41,1996-05-13 00:00:00,1,رابغ,مكة المكرمة,2,0,0
33583,مفعل,2022-10-04 00:00:00,2022-06-22 18:35:10,1998-05-19 00:00:00,1,الدوادمي,حائل,3,1,0
33584,مفعل,2022-10-30 00:00:00,2022-09-19 13:00:41,1997-02-18 00:00:00,1,الطائف,مكة المكرمة,3,0,0
33585,مفعل,2022-10-02 00:00:00,2022-07-25 11:42:24,1984-03-18 00:00:00,1,الخبر,المنطقة الشرقية,3,0,0
33586,مفعل,2022-10-17 00:00:00,2022-09-06 08:58:56,1994-07-27 00:00:00,1,المبنى,مكة المكرمة,2,0,0
33587,مفعل,2022-10-05 00:00:00,2022-06-22 20:52:26,1992-09-29 00:00:00,1,ثول,مكة المكرمة,3,1,0
33588,مفعل,2022-10-09 00:00:00,2022-02-17 11:53:45,1994-09-08 00:00:00,1,حفرة نساح,الرياض,2,1,0
33589,مفعل,2022-10-09 00:00:00,2022-06-18 22:21:11,1992-01-27 00:00:00,1,الخبر,المنطقة الشرقية,3,0,0
33590,مفعل,2022-10-11 00:00:00,2022-04-08 05:25:38,1983-04-09 00:00:00,1,جدة,مكة المكرمة,2,0,0
33591,مفعل,2022-10-30 00:00:00,2022-09-24 03:15:39,1994-11-10 00:00:00,1,جدة,مكة المكرمة,3,0,0
33592,مفعل,2022-10-02 00:00:00,2022-09-13 14:26:30,1990-05-21 00:00:00,1,النظيم,الرياض,2,0,0
33593,مفعل,2022-10-10 00:00:00,2022-09-07 20:49:17,1995-09-17 00:00:00,1,جدة,مكة المكرمة,1,0,0
33594,مفعل,2022-10-11 00:00:00,2022-10-11 16:19:42,1992-08-21 00:00:00,1,ينبع,المدينة المنورة,3,0,0
33595,مفعل,2022-10-31 00:00:00,2022-08-25 09:44:05,1994-11-22 00:00:00,1,الدوادمي,حائل,3,1,0
33596,مفعل,2022-10-30 00:00:00,2022-08-17 22:31:34,1988-10-19 00:00:00,1,الرياض,الرياض,3,0,0
33597,مفعل,2022-10-30 00:00:00,2022-05-29 11:57:23,1987-07-18 00:00:00,1,حفرة نساح,الرياض,3,1,0
33598,مفعل,2022-10-16 00:00:00,2022-08-31 23:19:59,1982-10-22 00:00:00,1,البديعة,الرياض,2,0,0
33599,مفعل,2022-10-11 00:00:00,2022-09-05 11:27:05,1995-06-12 00:00:00,1,ثول,مكة المكرمة,2,1,0
33600,مفعل,2022-10-03 00:00:00,2022-05-06 19:26:43,1996-08-24 00:00:00,1,الخبر,المنطقة الشرقية,3,0,0
33601,مفعل,2022-10-30 00:00:00,2022-08-03 12:43:51,1995-06-13 00:00:00,1,رجال المع,عسير,2,1,0
33602,مفعل,2022-10-03 00:00:00,2022-05-29 22:10:59,1989-02-01 00:00:00,1,حائل,حائل,3,0,0
33603,مفعل,2022-10-30 00:00:00,2022-08-21 09:32:45,1985-07-02 00:00:00,1,الدمام,المنطقة الشرقية,3,0,0
33604,مفعل,2022-10-02 00:00:00,2022-05-11 19:00:27,1990-09-11 00:00:00,1,ثول,مكة المكرمة,2,1,0
33605,مفعل,2022-10-02 00:00:00,2022-01-13 07:21:31,1988-05-07 00:00:00,1,عنيزة,القصيم,2,0,0
33606,مفعل,2022-10-04 00:00:00,2022-08-17 08:53:32,1986-03-16 00:00:00,1,القطيف,المنطقة الشرقية,2,0,0
33607,مفعل,2022-10-05 00:00:00,2022-01-26 07:46:14,1992-03-30 00:00:00,1,الخبراء,القصيم,2,0,0
33608,مفعل,2022-10-04 00:00:00,2022-08-30 22:55:20,1999-04-28 00:00:00,1,حفرة نساح,الرياض,3,0,0
33609,مفعل,2022-10-02 00:00:00,2022-03-19 01:33:49,1984-11-23 00:00:00,1,الهفوف,المنطقة الشرقية,2,0,0
33610,مفعل,2022-10-04 00:00:00,2022-03-27 21:36:06,1987-04-04 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
33611,مفعل,2022-10-09 00:00:00,2022-10-04 21:00:56,1992-06-26 00:00:00,1,الدوادمي,حائل,3,0,0
33612,مفعل,2022-10-25 00:00:00,2022-09-20 08:28:12,1987-10-11 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
33613,مفعل,2022-10-23 00:00:00,2022-03-21 18:05:19,1992-01-17 00:00:00,1,الرياض,الرياض,3,0,0
33614,مفعل,2022-10-04 00:00:00,2022-08-26 12:16:55,1988-07-06 00:00:00,1,ثول,مكة المكرمة,2,1,0
33615,مفعل,2022-10-23 00:00:00,2022-02-08 10:00:23,1994-02-21 00:00:00,1,البطالية (الأحساء),المنطقة الشرقية,3,0,0
33616,مفعل,2022-10-30 00:00:00,2022-08-15 15:05:09,1992-04-25 00:00:00,1,الدوادمي,حائل,3,1,0
33617,مفعل,2022-10-23 00:00:00,2022-10-18 21:37:34,1995-07-18 00:00:00,1,مدينة غير معرفة,,1,0,0
33618,مفعل,2022-10-25 00:00:00,2022-09-10 12:27:21,1990-11-13 00:00:00,1,ثول,مكة المكرمة,2,1,0
33619,مفعل,2022-10-24 00:00:00,2022-10-18 15:55:59,1993-01-28 00:00:00,1,جدة,مكة المكرمة,2,0,1
33620,مفعل,2022-10-11 00:00:00,2022-09-06 11:39:08,1991-08-14 00:00:00,1,ثول,مكة المكرمة,2,0,0
33621,مفعل,2022-10-24 00:00:00,2022-09-29 17:56:00,1996-12-22 00:00:00,1,الرياض,الرياض,2,0,0
33622,مفعل,2022-10-18 00:00:00,2022-09-07 13:16:50,1990-08-22 00:00:00,1,نجران,نجران,3,0,0
33623,مفعل,2022-10-02 00:00:00,2022-09-08 11:06:18,1994-08-21 00:00:00,1,جدة,مكة المكرمة,2,0,0
33624,مفعل,2022-10-13 00:00:00,2022-07-28 05:58:36,1992-09-06 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
33625,مفعل,2022-10-02 00:00:00,2022-08-28 14:32:18,1982-04-24 00:00:00,1,الدوادمي,حائل,3,1,0
33626,مفعل,2022-10-09 00:00:00,2022-08-28 14:58:55,1992-08-02 00:00:00,1,الدوادمي,حائل,3,1,0
33627,مفعل,2022-10-27 00:00:00,2022-10-05 18:35:17,1996-09-02 00:00:00,1,طريف,الحدود الشمالية,2,1,0
33628,مفعل,2022-10-09 00:00:00,2022-08-28 23:06:29,1987-08-23 00:00:00,1,ثول,مكة المكرمة,2,0,0
33629,مفعل,2022-10-12 00:00:00,2022-09-19 21:00:54,1992-02-17 00:00:00,1,الرياض,الرياض,2,0,0
33630,مفعل,2022-10-02 00:00:00,2022-09-20 13:58:13,1995-03-15 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
33631,مفعل,2022-10-02 00:00:00,2022-09-07 11:29:13,1993-08-04 00:00:00,1,البديعة,الرياض,2,0,0
33632,مفعل,2022-10-02 00:00:00,2022-08-16 23:28:19,1984-12-09 00:00:00,1,جدة,مكة المكرمة,2,0,0
33633,مفعل,2022-10-02 00:00:00,2022-01-15 09:40:41,1988-04-09 00:00:00,1,ثول,مكة المكرمة,2,1,0
33634,مفعل,2022-10-27 00:00:00,2022-02-25 22:07:40,1996-03-04 00:00:00,1,ثول,مكة المكرمة,3,0,0
33635,مفعل,2022-10-02 00:00:00,2022-07-29 03:04:00,1981-12-11 00:00:00,1,الخبر,المنطقة الشرقية,3,1,0
33636,مفعل,2022-10-02 00:00:00,2022-08-29 05:29:51,1993-07-08 00:00:00,1,جدة,مكة المكرمة,3,0,0
33637,مفعل,2022-10-04 00:00:00,2022-02-13 14:57:23,1995-09-05 00:00:00,1,الدوادمي,حائل,2,1,0
33638,مفعل,2022-10-03 00:00:00,2022-05-14 11:54:25,1994-12-04 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
33639,مفعل,2022-10-02 00:00:00,2022-08-28 16:53:18,1994-11-30 00:00:00,1,الدوادمي,حائل,2,1,0
33640,مفعل,2022-10-09 00:00:00,2022-05-20 19:53:19,1993-12-04 00:00:00,1,جدة,مكة المكرمة,2,0,0
33641,مفعل,2022-10-25 00:00:00,2022-01-25 11:48:33,1988-08-15 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
33642,مفعل,2022-10-30 00:00:00,2022-06-13 14:41:28,1996-02-22 00:00:00,1,الهفوف,المنطقة الشرقية,2,0,0
33643,مفعل,2022-10-25 00:00:00,2022-10-10 17:38:15,1992-02-27 00:00:00,1,جدة,مكة المكرمة,3,0,0
33644,مفعل,2022-10-30 00:00:00,2022-09-27 17:07:36,1995-09-14 00:00:00,1,الجبيل,المنطقة الشرقية,2,1,1
33645,مفعل,2022-10-06 00:00:00,2022-09-03 17:39:50,1993-11-25 00:00:00,1,تبوك,تبوك,3,0,0
33646,مفعل,2022-10-02 00:00:00,2022-05-08 10:16:40,1990-11-03 00:00:00,1,جدة,مكة المكرمة,2,0,0
33647,مفعل,2022-10-02 00:00:00,2022-08-07 00:21:26,1995-02-05 00:00:00,1,ثول,مكة المكرمة,2,1,0
33648,مفعل,2022-10-09 00:00:00,2022-09-07 22:58:45,1992-12-01 00:00:00,1,الرياض,الرياض,4,0,0
33649,مفعل,2022-10-09 00:00:00,2022-07-15 23:54:19,1995-06-08 00:00:00,1,ثول,مكة المكرمة,2,1,0
33650,مفعل,2022-10-10 00:00:00,2022-08-22 15:58:32,1992-05-17 00:00:00,1,الدوادمي,حائل,2,1,0
33651,مفعل,2022-10-29 00:00:00,2022-09-27 17:13:49,1992-12-20 00:00:00,1,الخبراء,القصيم,2,1,0
33652,مفعل,2022-10-13 00:00:00,2022-09-29 01:50:32,1992-07-18 00:00:00,1,جدة,مكة المكرمة,2,0,0
33653,مفعل,2022-10-16 00:00:00,2022-08-07 15:50:24,1994-11-21 00:00:00,1,ينبع الصناعية,المدينة المنورة,2,0,0
33654,مفعل,2022-10-06 00:00:00,2022-08-29 12:39:10,1993-05-28 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
33655,مفعل,2022-10-05 00:00:00,2022-09-02 22:33:02,1995-09-11 00:00:00,1,الهفوف,المنطقة الشرقية,2,1,0
33656,مفعل,2022-10-30 00:00:00,2022-03-30 00:15:33,1986-11-22 00:00:00,1,الدوادمي,حائل,3,0,0
33657,مفعل,2022-10-02 00:00:00,2022-07-01 11:28:20,1991-03-15 00:00:00,1,الدمام,المنطقة الشرقية,2,1,0
33658,مفعل,2022-10-06 00:00:00,2022-05-27 21:22:00,1997-07-23 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
33659,مفعل,2022-10-30 00:00:00,2022-08-14 04:18:36,1984-09-09 00:00:00,1,الرياض,الرياض,2,0,0
33660,مفعل,2022-10-30 00:00:00,2022-02-16 05:57:57,1992-08-24 00:00:00,1,حفر الباطن,المنطقة الشرقية,3,0,0
33661,مفعل,2022-10-30 00:00:00,2022-08-08 20:38:36,1993-08-30 00:00:00,1,الرياض,الرياض,2,0,0
33662,مفعل,2022-10-30 00:00:00,2022-01-15 01:02:27,1991-08-21 00:00:00,1,الرياض,الرياض,2,0,0
33663,مفعل,2022-10-27 00:00:00,2022-09-03 20:18:25,1988-12-22 00:00:00,1,الهمجة,الرياض,2,1,0
33664,مفعل,2022-10-30 00:00:00,2022-09-28 00:09:26,1996-11-29 00:00:00,1,الخبراء,القصيم,3,1,0
33665,مفعل,2022-10-02 00:00:00,2022-08-28 15:46:42,1987-11-11 00:00:00,1,حفرة نساح,الرياض,2,1,0
33666,مفعل,2022-10-23 00:00:00,2022-10-17 18:37:51,1984-03-27 00:00:00,1,الهفوف,المنطقة الشرقية,3,0,0
33667,مفعل,2022-10-25 00:00:00,2022-09-13 15:51:35,2000-02-08 00:00:00,1,جدة,مكة المكرمة,3,0,0
33668,مفعل,2022-10-04 00:00:00,2022-08-30 08:08:43,1988-07-21 00:00:00,1,الشماسية,القصيم,2,1,0
33669,مفعل,2022-10-20 00:00:00,2022-09-07 11:02:21,1983-07-03 00:00:00,1,الدوادمي,حائل,3,0,0
33670,مفعل,2022-10-02 00:00:00,2022-01-16 17:16:21,1991-01-19 00:00:00,1,الجبيل,المنطقة الشرقية,2,0,0
33671,مفعل,2022-10-18 00:00:00,2022-09-12 12:43:39,1988-11-24 00:00:00,1,الخبر,المنطقة الشرقية,3,1,0
33672,مفعل,2022-10-10 00:00:00,2022-09-26 09:53:16,1995-10-19 00:00:00,1,رجال المع,عسير,2,0,0
33673,مفعل,2022-10-02 00:00:00,2022-07-21 03:07:44,1991-01-17 00:00:00,1,الحائر (امارة الرياض),الرياض,2,1,0
33674,مفعل,2022-10-30 00:00:00,2022-08-08 03:16:36,1987-02-17 00:00:00,1,الخبر,المنطقة الشرقية,3,1,0
33675,مفعل,2022-10-06 00:00:00,2022-09-06 11:15:37,1991-07-25 00:00:00,1,الرياض,الرياض,3,0,0
33676,مفعل,2022-10-30 00:00:00,2022-09-26 20:58:07,1990-08-13 00:00:00,1,حفرة نساح,الرياض,2,0,0
33677,مفعل,2022-10-02 00:00:00,2022-07-29 03:04:00,1981-12-11 00:00:00,1,الخبر,المنطقة الشرقية,3,1,0
33678,مفعل,2022-10-30 00:00:00,2022-03-31 00:50:18,1976-08-13 00:00:00,1,الجرير (امارة القصيم),القصيم,2,1,0
33679,مفعل,2022-10-16 00:00:00,2022-01-30 12:26:39,1994-10-15 00:00:00,1,الرياض,الرياض,2,0,0
33680,مفعل,2022-10-17 00:00:00,2022-09-18 18:28:18,1999-03-10 00:00:00,1,عنيزة,القصيم,2,1,0
33681,مفعل,2022-10-23 00:00:00,2022-10-09 11:30:03,1982-07-01 00:00:00,1,مكة المكرمة,مكة المكرمة,2,0,0
33682,مفعل,2022-10-26 00:00:00,2022-10-24 22:12:54,1989-04-18 00:00:00,1,حفرة نساح,الرياض,2,0,0
33683,مفعل,2022-10-03 00:00:00,2022-01-25 23:12:32,1996-06-27 00:00:00,1,القريات,الجوف,2,0,0
33684,مفعل,2022-10-09 00:00:00,2022-08-29 18:43:15,1993-03-22 00:00:00,1,الدوادمي,حائل,2,1,0
33685,مفعل,2022-10-02 00:00:00,2022-08-26 06:47:14,1981-07-05 00:00:00,1,تاروت,المنطقة الشرقية,3,1,0
33686,مفعل,2022-10-17 00:00:00,2022-08-31 15:43:56,1993-08-12 00:00:00,1,الخبراء,القصيم,2,0,0
33687,مفعل,2022-10-06 00:00:00,2022-08-28 23:20:07,1996-11-15 00:00:00,1,الجبيل,المنطقة الشرقية,2,0,0
33688,مفعل,2022-10-10 00:00:00,2022-10-07 12:17:46,1987-07-02 00:00:00,1,الهمجة,الرياض,1,1,0
33689,مفعل,2022-10-04 00:00:00,2022-08-30 15:17:17,1986-05-25 00:00:00,1,الدوادمي,حائل,2,1,0
33690,مفعل,2022-10-13 00:00:00,2022-09-06 12:14:41,1996-01-16 00:00:00,1,جدة,مكة المكرمة,2,1,0
33691,مفعل,2022-10-25 00:00:00,2022-01-14 15:14:51,1983-03-02 00:00:00,1,الرياض,الرياض,2,0,0
33692,مفعل,2022-10-11 00:00:00,2022-08-26 06:06:03,1993-12-11 00:00:00,1,الدوادمي,حائل,3,1,0
33693,مفعل,2022-10-09 00:00:00,2022-08-31 07:29:55,1993-11-04 00:00:00,1,ثول,مكة المكرمة,2,1,0
33694,مفعل,2022-10-23 00:00:00,2022-09-18 12:54:56,1994-10-18 00:00:00,1,الرياض,الرياض,3,0,0
33695,مفعل,2022-10-13 00:00:00,2022-09-11 17:02:56,1988-09-16 00:00:00,1,الدوادمي,حائل,2,0,0
33696,مفعل,2022-10-11 00:00:00,2022-09-08 11:18:18,1993-01-13 00:00:00,1,الدوادمي,حائل,1,1,0
33697,مفعل,2022-10-18 00:00:00,2022-02-13 09:25:55,1992-03-17 00:00:00,1,المدينة المنورة,المدينة المنورة,3,0,0
33698,مفعل,2022-10-01 00:00:00,2022-07-28 14:21:10,1998-11-25 00:00:00,1,الرياض,الرياض,1,0,0
33699,مفعل,2022-10-02 00:00:00,2022-09-23 13:29:34,1990-07-01 00:00:00,1,الخرج,الرياض,2,1,0
33700,مفعل,2022-10-05 00:00:00,2022-09-07 20:12:16,1990-12-23 00:00:00,1,الخبر,المنطقة الشرقية,3,0,0
33701,مفعل,2022-10-13 00:00:00,2022-09-06 13:32:18,1996-08-04 00:00:00,1,ثول,مكة المكرمة,2,0,0
33702,مفعل,2022-10-04 00:00:00,2022-05-30 10:20:28,1991-05-05 00:00:00,1,مكة المكرمة,مكة المكرمة,3,0,0
33703,مفعل,2022-10-04 00:00:00,2022-02-17 20:41:11,1988-12-24 00:00:00,1,حفرة نساح,الرياض,3,1,0
33704,مفعل,2022-10-09 00:00:00,2022-08-29 20:03:27,1987-12-26 00:00:00,1,عنيزة,القصيم,2,1,0
33705,مفعل,2022-10-30 00:00:00,2022-08-04 22:22:54,1988-06-16 00:00:00,1,مريغان,المدينة المنورة,2,0,0
33706,مفعل,2022-10-02 00:00:00,2022-05-14 07:53:10,1990-11-20 00:00:00,1,الرياض,الرياض,2,0,0
33707,مفعل,2022-10-05 00:00:00,2022-10-02 15:18:21,1991-03-22 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
33708,مفعل,2022-10-10 00:00:00,2022-10-05 17:56:21,1989-11-30 00:00:00,1,بلاقة,مكة المكرمة,1,0,0
33709,مفعل,2022-10-23 00:00:00,2022-09-09 20:56:14,1990-12-18 00:00:00,1,جدة,مكة المكرمة,2,0,0
33710,مفعل,2022-10-30 00:00:00,2022-08-28 20:26:44,1984-04-05 00:00:00,1,الجبيل,المنطقة الشرقية,2,1,0
33711,مفعل,2022-10-09 00:00:00,2022-03-07 21:26:28,1992-10-04 00:00:00,1,جدة,مكة المكرمة,2,1,0
33712,مفعل,2022-10-30 00:00:00,2022-01-16 18:47:53,1984-05-09 00:00:00,1,ينبع البحر,المدينة المنورة,2,0,0
33713,مفعل,2022-10-09 00:00:00,2022-08-28 14:58:55,1992-08-02 00:00:00,1,الدوادمي,حائل,3,1,0
33714,مفعل,2022-10-30 00:00:00,2022-03-26 12:25:20,1995-09-24 00:00:00,1,المبنى,مكة المكرمة,3,0,0
33715,مفعل,2022-10-09 00:00:00,2022-07-26 19:48:37,1989-02-01 00:00:00,1,الرياض,الرياض,2,0,0
33716,مفعل,2022-10-11 00:00:00,2022-08-28 12:36:15,1985-10-07 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
33717,مفعل,2022-10-12 00:00:00,2022-03-04 20:33:32,1995-02-16 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
33718,مفعل,2022-10-09 00:00:00,2022-08-15 18:21:08,1990-04-22 00:00:00,1,الجبيل,المنطقة الشرقية,2,1,0
33719,مفعل,2022-10-31 00:00:00,2022-08-26 17:46:07,1995-11-09 00:00:00,1,الجبيل,المنطقة الشرقية,2,0,0
33720,مفعل,2022-10-16 00:00:00,2022-08-29 19:48:02,1988-10-10 00:00:00,1,ابو غيل,مكة المكرمة,2,0,0
33721,مفعل,2022-10-13 00:00:00,2022-07-28 05:58:36,1992-09-06 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
33722,مفعل,2022-10-09 00:00:00,2022-08-10 10:52:23,1989-11-15 00:00:00,1,الرياض,الرياض,3,0,0
33723,مفعل,2022-10-27 00:00:00,2022-07-22 18:06:28,1990-10-05 00:00:00,1,الدوادمي,حائل,3,1,0
33724,مفعل,2022-10-09 00:00:00,2022-09-18 14:45:50,1995-03-20 00:00:00,1,مكة المكرمة,مكة المكرمة,2,0,0
33725,مفعل,2022-10-12 00:00:00,2022-09-04 20:26:39,1995-01-21 00:00:00,1,املج,تبوك,2,0,0
33726,مفعل,2022-10-30 00:00:00,2022-08-24 03:29:30,1989-04-24 00:00:00,1,الدوادمي,حائل,2,1,0
33727,مفعل,2022-10-09 00:00:00,2022-07-11 15:57:26,1990-07-14 00:00:00,1,مكة المكرمة,مكة المكرمة,2,0,0
33728,مفعل,2022-10-18 00:00:00,2022-08-13 11:30:31,1991-12-15 00:00:00,1,الجبيل,المنطقة الشرقية,2,0,0
33729,مفعل,2022-10-02 00:00:00,2022-09-28 21:01:22,2001-01-20 00:00:00,1,ثول,مكة المكرمة,3,0,0
33730,مفعل,2022-11-16 00:00:00,2022-02-27 16:13:35,1997-09-17 00:00:00,1,الرياض,الرياض,2,0,0
33731,مفعل,2022-11-06 00:00:00,2022-08-18 09:47:16,1998-06-23 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
33732,مفعل,2022-11-03 00:00:00,2022-07-11 15:04:32,1993-10-22 00:00:00,1,جيزان,جازان,3,0,0
33733,مفعل,2022-11-03 00:00:00,2022-06-12 19:12:14,1986-05-25 00:00:00,1,ينبع البحر,المدينة المنورة,2,1,0
33734,مفعل,2022-11-10 00:00:00,2022-05-13 19:54:42,1992-02-01 00:00:00,1,الرياض,الرياض,2,0,0
33735,مفعل,2022-11-13 00:00:00,2022-09-29 22:26:44,1988-09-03 00:00:00,1,الشماسية,القصيم,1,0,0
33736,مفعل,2022-11-29 00:00:00,2022-11-27 13:58:33,1996-12-29 00:00:00,1,الرياض,الرياض,3,0,0
33737,مفعل,2022-11-01 00:00:00,2022-10-31 17:52:54,1990-07-21 00:00:00,1,العزيزية,المنطقة الشرقية,3,0,1
33738,مفعل,2022-11-03 00:00:00,2022-03-30 23:52:59,1990-12-25 00:00:00,1,القطيف,المنطقة الشرقية,2,0,0
33739,مفعل,2022-11-06 00:00:00,2022-08-26 17:47:56,1990-02-04 00:00:00,1,الهفوف,المنطقة الشرقية,2,0,0
